value,node_id,position
2745,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:236,1342
2746,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4781,1343
2751,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1588,1344
2753,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5742,1345
2754,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9051,1346
2757,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:478,1347
2760,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8953,1348
2762,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6075,1349
2764,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2213,1350
2765,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2543,1351
2768,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3072,1352
2770,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4656,1353
2773,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3054,1354
2775,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5027,1355
2777,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5206,1356
2778,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7227,1357
2779,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1222,1358
2779,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6026,1359
2781,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5064,1360
2784,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2289,1361
2785,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3271,1362
2786,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6692,1363
2789,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1264,1364
2792,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2422,1365
2793,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7298,1366
2794,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7549,1367
2794,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8906,1368
2798,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6127,1369
2799,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2086,1370
2800,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6831,1371
2804,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4230,1372
2806,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8068,1373
2807,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2093,1374
2808,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1382,1375
2809,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2066,1376
2810,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8128,1377
2811,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1268,1378
2811,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5166,1379
2812,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8184,1380
2816,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8857,1381
2823,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5907,1382
2824,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1387,1383
2826,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4643,1384
2827,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8515,1385
2835,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5577,1386
2840,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4363,1387
2840,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6283,1388
2841,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1357,1389
2842,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2579,1390
2844,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6183,1391
2849,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3429,1392
2849,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6362,1393
2850,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4108,1394
2852,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2160,1395
2857,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1760,1396
2857,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4033,1397
2859,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7087,1398
2869,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2164,1399
2869,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4012,1400
2869,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8411,1401
2870,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1166,1402
2870,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3265,1403
2874,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4105,1404
2875,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7857,1405
2879,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4347,1406
2880,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7292,1407
2886,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1100,1408
2886,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6299,1409
2887,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:255,1410
2888,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6093,1411
2892,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5069,1412
2893,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4460,1413
2900,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2529,1414
2900,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3945,1415
2901,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1203,1416
2901,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2070,1417
2901,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:681,1418
2902,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3792,1419
2903,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8735,1420
2906,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1648,1421
2908,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5829,1422
2911,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4744,1423
2913,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4134,1424
2918,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3097,1425
2921,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2714,1426
2921,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3622,1427
2921,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7314,1428
2922,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3845,1429
2931,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2873,1430
2932,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3321,1431
2932,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5433,1432
2932,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7263,1433
2932,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7833,1434
2934,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5876,1435
2937,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1778,1436
2937,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3467,1437
2938,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5903,1438
2940,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8882,1439
2941,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4353,1440
2941,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4976,1441
2941,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5432,1442
2943,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5448,1443
2948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7564,1444
2950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3965,1445
2953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6371,1446
2955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4552,1447
2961,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3436,1448
2961,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6155,1449
2965,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5334,1450
2966,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:614,1451
2970,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1267,1452
2971,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5609,1453
2972,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:270,1454
2975,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4218,1455
2975,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4649,1456
2976,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6224,1457
2979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5749,1458
2979,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9053,1459
2982,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:123,1460
2982,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2727,1461
2982,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:724,1462
2982,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:839,1463
2984,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5441,1464
2989,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2996,1465
2990,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2547,1466
2990,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7591,1467
2995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2144,1468
2995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2937,1469
2995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:567,1470
2997,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:401,1471
2998,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:142,1472
2998,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3723,1473
2999,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7743,1474
3001,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3187,1475
3002,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5524,1476
3003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3609,1477
3003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:511,1478
3003,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:817,1479
3004,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:658,1480
3008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2769,1481
3008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5535,1482
3008,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7901,1483
3010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1569,1484
3010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1620,1485
3010,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5362,1486
3011,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1230,1487
3013,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5003,1488
3014,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3677,1489
3015,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2604,1490
3016,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3153,1491
3017,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6269,1492
3018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3494,1493
3018,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5818,1494
3022,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3633,1495
3025,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4066,1496
3025,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8663,1497
3032,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8606,1498
3035,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1618,1499
3036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2241,1500
3036,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6744,1501
3037,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6904,1502
3040,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5576,1503
3041,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6541,1504
3043,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2481,1505
3046,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5204,1506
3049,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:946,1507
3050,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3753,1508
3050,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5478,1509
3050,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:938,1510
3052,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8481,1511
3053,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4404,1512
3053,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4546,1513
3053,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8187,1514
3061,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5284,1515
3062,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3679,1516
3063,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5401,1517
3068,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4151,1518
3070,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5108,1519
3081,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4257,1520
3087,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1391,1521
3087,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3057,1522
3088,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1929,1523
3089,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4314,1524
3089,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4640,1525
3092,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6076,1526
3094,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5883,1527
3096,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3061,1528
3097,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7351,1529
3100,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5809,1530
3102,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5690,1531
3106,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4733,1532
3124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4516,1533
3124,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5631,1534
3126,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6104,1535
3127,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9026,1536
3129,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7302,1537
3130,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4376,1538
3131,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1332,1539
3131,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6166,1540
3131,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6529,1541
3134,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5272,1542
3138,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5318,1543
3141,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3955,1544
3142,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8191,1545
3145,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5213,1546
3147,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:936,1547
3149,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2968,1548
3150,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6993,1549
3151,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:85,1550
3152,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4612,1551
3154,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1293,1552
3157,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2987,1553
3159,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3350,1554
3159,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6373,1555
3162,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2185,1556
3162,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2896,1557
3162,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5070,1558
3165,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1430,1559
3166,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5200,1560
3168,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:626,1561
3173,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2699,1562
3177,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5774,1563
3177,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6187,1564
3181,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2155,1565
3182,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8523,1566
3184,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1610,1567
3184,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7576,1568
3187,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5532,1569
3191,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5849,1570
3192,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4171,1571
3192,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9090,1572
3198,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:913,1573
3199,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4065,1574
3205,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4562,1575
3206,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1958,1576
3211,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7563,1577
3212,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5864,1578
3213,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3162,1579
3215,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3733,1580
3216,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2741,1581
3220,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4174,1582
3224,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8155,1583
3229,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2000,1584
3229,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3699,1585
3233,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5292,1586
3236,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2064,1587
3237,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1825,1588
3238,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1201,1589
3238,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6424,1590
3240,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:550,1591
3242,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2224,1592
3246,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:647,1593
3247,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1174,1594
3250,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4173,1595
3250,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:581,1596
3252,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3418,1597
3255,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:387,1598
3255,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4106,1599
3256,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3539,1600
3256,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4980,1601
3261,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7035,1602
3262,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3459,1603
3262,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8573,1604
3264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3420,1605
3264,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3743,1606
3265,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:631,1607
3266,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4235,1608
3270,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5259,1609
3273,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8741,1610
3276,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:210,1611
3277,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5305,1612
3277,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8473,1613
3280,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4015,1614
3282,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5625,1615
3286,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1670,1616
3301,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2914,1617
3302,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4474,1618
3303,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7085,1619
3304,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4492,1620
3305,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2689,1621
3306,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4298,1622
3306,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5994,1623
3309,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6677,1624
3310,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7688,1625
3311,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7157,1626
3313,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4753,1627
3313,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5562,1628
3314,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3770,1629
3320,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2945,1630
3320,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:417,1631
3324,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2590,1632
3327,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5286,1633
3328,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7212,1634
3328,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8005,1635
3332,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:124,1636
3334,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6471,1637
3338,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1164,1638
3339,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:318,1639
3343,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6489,1640
3344,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2731,1641
3347,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1154,1642
3349,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1621,1643
3355,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1765,1644
3355,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1777,1645
3356,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4678,1646
3357,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7125,1647
3359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6001,1648
3359,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:810,1649
3360,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4297,1650
3361,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5512,1651
3362,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4019,1652
3367,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4584,1653
3371,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4556,1654
3383,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8197,1655
3385,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1193,1656
3387,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2418,1657
3389,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3868,1658
3390,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5515,1659
3392,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7289,1660
3395,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1254,1661
3395,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2908,1662
3396,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:523,1663
3397,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5470,1664
3400,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3046,1665
3400,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:606,1666
3401,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1786,1667
3401,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6034,1668
3406,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1417,1669
3407,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1215,1670
3409,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3002,1671
3409,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:719,1672
3411,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4160,1673
3412,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5528,1674
3413,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2468,1675
3415,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6436,1676
3417,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2770,1677
3423,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2339,1678
3423,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6830,1679
3425,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5364,1680
3426,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2542,1681
3426,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3917,1682
3427,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3737,1683
3428,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3745,1684
3432,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:830,1685
3436,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5803,1686
3437,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3351,1687
3437,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8106,1688
3440,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4265,1689
3441,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4111,1690
3442,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6059,1691
3443,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1217,1692
3443,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5454,1693
3447,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5261,1694
3448,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8649,1695
3450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4700,1696
3450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5935,1697
3450,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6879,1698
3451,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5315,1699
3457,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:846,1700
3459,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4248,1701
3460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3038,1702
3460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5979,1703
3460,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6527,1704
3461,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:655,1705
3462,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2201,1706
3465,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5726,1707
3468,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6125,1708
3469,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5314,1709
3470,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2247,1710
